1705.9,1195,1757.8,1056,1421.9,1267.4
1704.1,1423.7,1769,1262.4,1400.7,1501.4
1758.9,1240.5,1801.1,1095.3,1455.5,1314.3
1589.1,1248.8,1742.5,1109.7,1069.5,1320.2
1121.1,1256.5,1407.8,1137.3,724.52,1328.7
584.53,1227.2,922.81,1138.5,547.07,1319.1
418.84,1203.1,648.54,1123.3,708.86,1313.2
641.29,1189.8,735.38,1097.4,1090.2,1302.5
591.73,1062.6,130.06,965.28,2160.6,1230.4
730.84,1467.2,300.41,1372.5,2258.4,1667.7
